POLICY,,DURATION,,,,AGE GROUP,,PRICING,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,
Travel Insuranz,Classic,182,Days,182,Days,18,55,175.95,325.53,351.90,240.95,445.78,481.90,259.95,480.93,519.90,302.95,560.49,605.90
Travel Insuranz,Classic,183,Days,183,Days,18,55,175.95,325.53,351.90,240.95,445.78,481.90,259.95,480.93,519.90,302.95,560.49,605.90
Travel Insuranz,Classic,184,Days,184,Days,18,55,180.95,334.78,361.90,247.95,458.73,495.90,267.95,495.73,535.90,310.95,575.29,621.90
Travel Insuranz,Classic,185,Days,185,Days,18,55,180.95,334.78,361.90,247.95,458.73,495.90,267.95,495.73,535.90,310.95,575.29,621.90
Travel Insuranz,Classic,186,Days,186,Days,18,55,180.95,334.78,361.90,247.95,458.73,495.90,267.95,495.73,535.90,310.95,575.29,621.90
Travel Insuranz,Classic,187,Days,187,Days,18,55,180.95,334.78,361.90,247.95,458.73,495.90,267.95,495.73,535.90,310.95,575.29,621.90
Travel Insuranz,Classic,188,Days,188,Days,18,55,180.95,334.78,361.90,247.95,458.73,495.90,267.95,495.73,535.90,310.95,575.29,621.90
Travel Insuranz,Classic,189,Days,189,Days,18,55,180.95,334.78,361.90,247.95,458.73,495.90,267.95,495.73,535.90,310.95,575.29,621.90
Travel Insuranz,Classic,190,Days,190,Days,18,55,180.95,334.78,361.90,247.95,458.73,495.90,267.95,495.73,535.90,310.95,575.29,621.90
Travel Insuranz,Classic,191,Days,191,Days,18,55,185.95,344.03,371.90,254.95,471.68,509.90,274.95,508.68,549.90,318.95,590.09,637.90
Travel Insuranz,Classic,192,Days,192,Days,18,55,185.95,344.03,371.90,254.95,471.68,509.90,274.95,508.68,549.90,318.95,590.09,637.90
Travel Insuranz,Classic,193,Days,193,Days,18,55,185.95,344.03,371.90,254.95,471.68,509.90,274.95,508.68,549.90,318.95,590.09,637.90
Travel Insuranz,Classic,194,Days,194,Days,18,55,185.95,344.03,371.90,254.95,471.68,509.90,274.95,508.68,549.90,318.95,590.09,637.90
Travel Insuranz,Classic,195,Days,195,Days,18,55,185.95,344.03,371.90,254.95,471.68,509.90,274.95,508.68,549.90,318.95,590.09,637.90
Travel Insuranz,Classic,196,Days,196,Days,18,55,185.95,344.03,371.90,254.95,471.68,509.90,274.95,508.68,549.90,318.95,590.09,637.90
Travel Insuranz,Classic,197,Days,197,Days,18,55,185.95,344.03,371.90,254.95,471.68,509.90,274.95,508.68,549.90,318.95,590.09,637.90
Travel Insuranz,Classic,198,Days,198,Days,18,55,190.95,353.28,381.90,260.95,482.78,521.90,281.95,521.64,563.90,326.95,604.89,653.90
Travel Insuranz,Classic,199,Days,199,Days,18,55,190.95,353.28,381.90,260.95,482.78,521.90,281.95,521.64,563.90,326.95,604.89,653.90
Travel Insuranz,Classic,200,Days,200,Days,18,55,190.95,353.28,381.90,260.95,482.78,521.90,281.95,521.64,563.90,326.95,604.89,653.90
Travel Insuranz,Classic,201,Days,201,Days,18,55,190.95,353.28,381.90,260.95,482.78,521.90,281.95,521.64,563.90,326.95,604.89,653.90
Travel Insuranz,Classic,202,Days,202,Days,18,55,190.95,353.28,381.90,260.95,482.78,521.90,281.95,521.64,563.90,326.95,604.89,653.90
Travel Insuranz,Classic,203,Days,203,Days,18,55,190.95,353.28,381.90,260.95,482.78,521.90,281.95,521.64,563.90,326.95,604.89,653.90
Travel Insuranz,Classic,204,Days,204,Days,18,55,190.95,353.28,381.90,260.95,482.78,521.90,281.95,521.64,563.90,326.95,604.89,653.90
Travel Insuranz,Classic,205,Days,205,Days,18,55,195.95,362.53,391.90,267.95,495.73,535.90,288.95,534.59,577.90,335.95,621.54,671.90
Travel Insuranz,Classic,206,Days,206,Days,18,55,195.95,362.53,391.90,267.95,495.73,535.90,288.95,534.59,577.90,335.95,621.54,671.90
Travel Insuranz,Classic,207,Days,207,Days,18,55,195.95,362.53,391.90,267.95,495.73,535.90,288.95,534.59,577.90,335.95,621.54,671.90
Travel Insuranz,Classic,208,Days,208,Days,18,55,195.95,362.53,391.90,267.95,495.73,535.90,288.95,534.59,577.90,335.95,621.54,671.90
Travel Insuranz,Classic,209,Days,209,Days,18,55,195.95,362.53,391.90,267.95,495.73,535.90,288.95,534.59,577.90,335.95,621.54,671.90
Travel Insuranz,Classic,210,Days,210,Days,18,55,195.95,362.53,391.90,267.95,495.73,535.90,288.95,534.59,577.90,335.95,621.54,671.90
Travel Insuranz,Classic,211,Days,211,Days,18,55,195.95,362.53,391.90,267.95,495.73,535.90,288.95,534.59,577.90,335.95,621.54,671.90
Travel Insuranz,Classic,212,Days,212,Days,18,55,199.95,369.93,399.90,273.95,506.83,547.90,295.95,547.54,591.90,343.95,636.34,687.90
Travel Insuranz,Classic,213,Days,213,Days,18,55,199.95,369.93,399.90,273.95,506.83,547.90,295.95,547.54,591.90,343.95,636.34,687.90
Travel Insuranz,Classic,214,Days,214,Days,18,55,199.95,369.93,399.90,273.95,506.83,547.90,295.95,547.54,591.90,343.95,636.34,687.90
Travel Insuranz,Classic,215,Days,215,Days,18,55,199.95,369.93,399.90,273.95,506.83,547.90,295.95,547.54,591.90,343.95,636.34,687.90
Travel Insuranz,Classic,216,Days,216,Days,18,55,199.95,369.93,399.90,273.95,506.83,547.90,295.95,547.54,591.90,343.95,636.34,687.90
Travel Insuranz,Classic,217,Days,217,Days,18,55,199.95,369.93,399.90,273.95,506.83,547.90,295.95,547.54,591.90,343.95,636.34,687.90
Travel Insuranz,Classic,218,Days,218,Days,18,55,199.95,369.93,399.90,273.95,506.83,547.90,295.95,547.54,591.90,343.95,636.34,687.90
Travel Insuranz,Classic,219,Days,219,Days,18,55,204.95,379.18,409.90,281.95,521.64,563.90,303.95,562.34,607.90,351.95,651.14,703.90
Travel Insuranz,Classic,220,Days,220,Days,18,55,204.95,379.18,409.90,281.95,521.64,563.90,303.95,562.34,607.90,351.95,651.14,703.90
Travel Insuranz,Classic,221,Days,221,Days,18,55,204.95,379.18,409.90,281.95,521.64,563.90,303.95,562.34,607.90,351.95,651.14,703.90
Travel Insuranz,Classic,222,Days,222,Days,18,55,204.95,379.18,409.90,281.95,521.64,563.90,303.95,562.34,607.90,351.95,651.14,703.90
Travel Insuranz,Classic,223,Days,223,Days,18,55,204.95,379.18,409.90,281.95,521.64,563.90,303.95,562.34,607.90,351.95,651.14,703.90
Travel Insuranz,Classic,224,Days,224,Days,18,55,204.95,379.18,409.90,281.95,521.64,563.90,303.95,562.34,607.90,351.95,651.14,703.90
Travel Insuranz,Classic,225,Days,225,Days,18,55,204.95,379.18,409.90,281.95,521.64,563.90,303.95,562.34,607.90,351.95,651.14,703.90
Travel Insuranz,Classic,226,Days,226,Days,18,55,209.95,388.43,419.90,287.95,532.74,575.90,310.95,575.29,621.90,360.95,667.79,721.90
Travel Insuranz,Classic,227,Days,227,Days,18,55,209.95,388.43,419.90,287.95,532.74,575.90,310.95,575.29,621.90,360.95,667.79,721.90
Travel Insuranz,Classic,228,Days,228,Days,18,55,209.95,388.43,419.90,287.95,532.74,575.90,310.95,575.29,621.90,360.95,667.79,721.90
Travel Insuranz,Classic,229,Days,229,Days,18,55,209.95,388.43,419.90,287.95,532.74,575.90,310.95,575.29,621.90,360.95,667.79,721.90
Travel Insuranz,Classic,230,Days,230,Days,18,55,209.95,388.43,419.90,287.95,532.74,575.90,310.95,575.29,621.90,360.95,667.79,721.90
Travel Insuranz,Classic,231,Days,231,Days,18,55,209.95,388.43,419.90,287.95,532.74,575.90,310.95,575.29,621.90,360.95,667.79,721.90
Travel Insuranz,Classic,232,Days,232,Days,18,55,209.95,388.43,419.90,287.95,532.74,575.90,310.95,575.29,621.90,360.95,667.79,721.90
Travel Insuranz,Classic,233,Days,233,Days,18,55,214.95,397.68,429.90,294.95,545.69,589.90,317.95,588.24,635.90,368.95,682.59,737.90
Travel Insuranz,Classic,234,Days,234,Days,18,55,214.95,397.68,429.90,294.95,545.69,589.90,317.95,588.24,635.90,368.95,682.59,737.90
Travel Insuranz,Classic,235,Days,235,Days,18,55,214.95,397.68,429.90,294.95,545.69,589.90,317.95,588.24,635.90,368.95,682.59,737.90
Travel Insuranz,Classic,236,Days,236,Days,18,55,214.95,397.68,429.90,294.95,545.69,589.90,317.95,588.24,635.90,368.95,682.59,737.90
Travel Insuranz,Classic,237,Days,237,Days,18,55,214.95,397.68,429.90,294.95,545.69,589.90,317.95,588.24,635.90,368.95,682.59,737.90
Travel Insuranz,Classic,238,Days,238,Days,18,55,214.95,397.68,429.90,294.95,545.69,589.90,317.95,588.24,635.90,368.95,682.59,737.90
Travel Insuranz,Classic,239,Days,239,Days,18,55,214.95,397.68,429.90,294.95,545.69,589.90,317.95,588.24,635.90,368.95,682.59,737.90
Travel Insuranz,Classic,240,Days,240,Days,18,55,219.95,406.93,439.90,300.95,556.79,601.90,324.95,601.19,649.90,376.95,697.40,753.90
Travel Insuranz,Classic,241,Days,241,Days,18,55,219.95,406.93,439.90,300.95,556.79,601.90,324.95,601.19,649.90,376.95,697.40,753.90
Travel Insuranz,Classic,242,Days,242,Days,18,55,219.95,406.93,439.90,300.95,556.79,601.90,324.95,601.19,649.90,376.95,697.40,753.90
Travel Insuranz,Classic,243,Days,243,Days,18,55,219.95,406.93,439.90,300.95,556.79,601.90,324.95,601.19,649.90,376.95,697.40,753.90
Travel Insuranz,Classic,244,Days,244,Days,18,55,219.95,406.93,439.90,300.95,556.79,601.90,324.95,601.19,649.90,376.95,697.40,753.90
Travel Insuranz,Classic,245,Days,245,Days,18,55,219.95,406.93,439.90,300.95,556.79,601.90,324.95,601.19,649.90,376.95,697.40,753.90
Travel Insuranz,Classic,246,Days,246,Days,18,55,219.95,406.93,439.90,300.95,556.79,601.90,324.95,601.19,649.90,376.95,697.40,753.90
Travel Insuranz,Classic,247,Days,247,Days,18,55,224.95,416.18,449.90,307.95,569.74,615.90,331.95,614.14,663.90,385.95,714.05,771.90
Travel Insuranz,Classic,248,Days,248,Days,18,55,224.95,416.18,449.90,307.95,569.74,615.90,331.95,614.14,663.90,385.95,714.05,771.90
Travel Insuranz,Classic,249,Days,249,Days,18,55,224.95,416.18,449.90,307.95,569.74,615.90,331.95,614.14,663.90,385.95,714.05,771.90
Travel Insuranz,Classic,250,Days,250,Days,18,55,224.95,416.18,449.90,307.95,569.74,615.90,331.95,614.14,663.90,385.95,714.05,771.90
Travel Insuranz,Classic,251,Days,251,Days,18,55,224.95,416.18,449.90,307.95,569.74,615.90,331.95,614.14,663.90,385.95,714.05,771.90
Travel Insuranz,Classic,252,Days,252,Days,18,55,224.95,416.18,449.90,307.95,569.74,615.90,331.95,614.14,663.90,385.95,714.05,771.90
Travel Insuranz,Classic,253,Days,253,Days,18,55,224.95,416.18,449.90,307.95,569.74,615.90,331.95,614.14,663.90,385.95,714.05,771.90
Travel Insuranz,Classic,254,Days,254,Days,18,55,229.95,425.43,459.90,313.95,580.84,627.90,338.95,627.09,677.90,393.95,728.85,787.90
Travel Insuranz,Classic,255,Days,255,Days,18,55,229.95,425.43,459.90,313.95,580.84,627.90,338.95,627.09,677.90,393.95,728.85,787.90
Travel Insuranz,Classic,256,Days,256,Days,18,55,229.95,425.43,459.90,313.95,580.84,627.90,338.95,627.09,677.90,393.95,728.85,787.90
Travel Insuranz,Classic,257,Days,257,Days,18,55,229.95,425.43,459.90,313.95,580.84,627.90,338.95,627.09,677.90,393.95,728.85,787.90
Travel Insuranz,Classic,258,Days,258,Days,18,55,229.95,425.43,459.90,313.95,580.84,627.90,338.95,627.09,677.90,393.95,728.85,787.90
Travel Insuranz,Classic,259,Days,259,Days,18,55,229.95,425.43,459.90,313.95,580.84,627.90,338.95,627.09,677.90,393.95,728.85,787.90
Travel Insuranz,Classic,260,Days,260,Days,18,55,229.95,425.43,459.90,313.95,580.84,627.90,338.95,627.09,677.90,393.95,728.85,787.90
Travel Insuranz,Classic,261,Days,261,Days,18,55,234.95,434.68,469.90,320.95,593.79,641.90,346.95,641.89,693.90,401.95,743.65,803.90
Travel Insuranz,Classic,262,Days,262,Days,18,55,234.95,434.68,469.90,320.95,593.79,641.90,346.95,641.89,693.90,401.95,743.65,803.90
Travel Insuranz,Classic,263,Days,263,Days,18,55,234.95,434.68,469.90,320.95,593.79,641.90,346.95,641.89,693.90,401.95,743.65,803.90
Travel Insuranz,Classic,264,Days,264,Days,18,55,234.95,434.68,469.90,320.95,593.79,641.90,346.95,641.89,693.90,401.95,743.65,803.90
Travel Insuranz,Classic,265,Days,265,Days,18,55,234.95,434.68,469.90,320.95,593.79,641.90,346.95,641.89,693.90,401.95,743.65,803.90
Travel Insuranz,Classic,266,Days,266,Days,18,55,234.95,434.68,469.90,320.95,593.79,641.90,346.95,641.89,693.90,401.95,743.65,803.90
Travel Insuranz,Classic,267,Days,267,Days,18,55,234.95,434.68,469.90,320.95,593.79,641.90,346.95,641.89,693.90,401.95,743.65,803.90
Travel Insuranz,Classic,268,Days,268,Days,18,55,238.95,442.08,477.90,327.95,606.74,655.90,353.95,654.84,707.90,409.95,758.45,819.90
Travel Insuranz,Classic,269,Days,269,Days,18,55,238.95,442.08,477.90,327.95,606.74,655.90,353.95,654.84,707.90,409.95,758.45,819.90
Travel Insuranz,Classic,270,Days,270,Days,18,55,238.95,442.08,477.90,327.95,606.74,655.90,353.95,654.84,707.90,409.95,758.45,819.90
Travel Insuranz,Classic,271,Days,271,Days,18,55,238.95,442.08,477.90,327.95,606.74,655.90,353.95,654.84,707.90,409.95,758.45,819.90
Travel Insuranz,Classic,272,Days,272,Days,18,55,238.95,442.08,477.90,327.95,606.74,655.90,353.95,654.84,707.90,409.95,758.45,819.90
Travel Insuranz,Classic,273,Days,273,Days,18,55,238.95,442.08,477.90,327.95,606.74,655.90,353.95,654.84,707.90,409.95,758.45,819.90
Travel Insuranz,Classic,274,Days,274,Days,18,55,238.95,442.08,477.90,327.95,606.74,655.90,353.95,654.84,707.90,409.95,758.45,819.90
Travel Insuranz,Classic,275,Days,275,Days,18,55,243.95,451.33,487.90,333.95,617.84,667.90,360.95,667.79,721.90,418.95,775.10,837.90
Travel Insuranz,Classic,276,Days,276,Days,18,55,243.95,451.33,487.90,333.95,617.84,667.90,360.95,667.79,721.90,418.95,775.10,837.90
Travel Insuranz,Classic,277,Days,277,Days,18,55,243.95,451.33,487.90,333.95,617.84,667.90,360.95,667.79,721.90,418.95,775.10,837.90
Travel Insuranz,Classic,278,Days,278,Days,18,55,243.95,451.33,487.90,333.95,617.84,667.90,360.95,667.79,721.90,418.95,775.10,837.90
Travel Insuranz,Classic,279,Days,279,Days,18,55,243.95,451.33,487.90,333.95,617.84,667.90,360.95,667.79,721.90,418.95,775.10,837.90
Travel Insuranz,Classic,280,Days,280,Days,18,55,243.95,451.33,487.90,333.95,617.84,667.90,360.95,667.79,721.90,418.95,775.10,837.90
Travel Insuranz,Classic,281,Days,281,Days,18,55,243.95,451.33,487.90,333.95,617.84,667.90,360.95,667.79,721.90,418.95,775.10,837.90
Travel Insuranz,Classic,282,Days,282,Days,18,55,248.95,460.58,497.90,340.95,630.79,681.90,367.95,680.74,735.90,426.95,789.90,853.90
Travel Insuranz,Classic,283,Days,283,Days,18,55,248.95,460.58,497.90,340.95,630.79,681.90,367.95,680.74,735.90,426.95,789.90,853.90
Travel Insuranz,Classic,284,Days,284,Days,18,55,248.95,460.58,497.90,340.95,630.79,681.90,367.95,680.74,735.90,426.95,789.90,853.90
Travel Insuranz,Classic,285,Days,285,Days,18,55,248.95,460.58,497.90,340.95,630.79,681.90,367.95,680.74,735.90,426.95,789.90,853.90
Travel Insuranz,Classic,286,Days,286,Days,18,55,248.95,460.58,497.90,340.95,630.79,681.90,367.95,680.74,735.90,426.95,789.90,853.90
Travel Insuranz,Classic,287,Days,287,Days,18,55,248.95,460.58,497.90,340.95,630.79,681.90,367.95,680.74,735.90,426.95,789.90,853.90
Travel Insuranz,Classic,288,Days,288,Days,18,55,248.95,460.58,497.90,340.95,630.79,681.90,367.95,680.74,735.90,426.95,789.90,853.90
Travel Insuranz,Classic,289,Days,289,Days,18,55,253.95,469.83,507.90,346.95,641.89,693.90,374.95,693.69,749.90,434.95,804.70,869.90
Travel Insuranz,Classic,290,Days,290,Days,18,55,253.95,469.83,507.90,346.95,641.89,693.90,374.95,693.69,749.90,434.95,804.70,869.90
Travel Insuranz,Classic,291,Days,291,Days,18,55,253.95,469.83,507.90,346.95,641.89,693.90,374.95,693.69,749.90,434.95,804.70,869.90
Travel Insuranz,Classic,292,Days,292,Days,18,55,253.95,469.83,507.90,346.95,641.89,693.90,374.95,693.69,749.90,434.95,804.70,869.90
Travel Insuranz,Classic,293,Days,293,Days,18,55,253.95,469.83,507.90,346.95,641.89,693.90,374.95,693.69,749.90,434.95,804.70,869.90
Travel Insuranz,Classic,294,Days,294,Days,18,55,253.95,469.83,507.90,346.95,641.89,693.90,374.95,693.69,749.90,434.95,804.70,869.90
Travel Insuranz,Classic,295,Days,295,Days,18,55,253.95,469.83,507.90,346.95,641.89,693.90,374.95,693.69,749.90,434.95,804.70,869.90
Travel Insuranz,Classic,296,Days,296,Days,18,55,258.95,479.08,517.90,354.95,656.69,709.90,382.95,708.50,765.90,443.95,821.35,887.90
Travel Insuranz,Classic,297,Days,297,Days,18,55,258.95,479.08,517.90,354.95,656.69,709.90,382.95,708.50,765.90,443.95,821.35,887.90
Travel Insuranz,Classic,298,Days,298,Days,18,55,258.95,479.08,517.90,354.95,656.69,709.90,382.95,708.50,765.90,443.95,821.35,887.90
Travel Insuranz,Classic,299,Days,299,Days,18,55,258.95,479.08,517.90,354.95,656.69,709.90,382.95,708.50,765.90,443.95,821.35,887.90
Travel Insuranz,Classic,300,Days,300,Days,18,55,258.95,479.08,517.90,354.95,656.69,709.90,382.95,708.50,765.90,443.95,821.35,887.90
Travel Insuranz,Classic,301,Days,301,Days,18,55,258.95,479.08,517.90,354.95,656.69,709.90,382.95,708.50,765.90,443.95,821.35,887.90
Travel Insuranz,Classic,302,Days,302,Days,18,55,258.95,479.08,517.90,354.95,656.69,709.90,382.95,708.50,765.90,443.95,821.35,887.90
Travel Insuranz,Classic,303,Days,303,Days,18,55,263.95,488.33,527.90,360.95,667.79,721.90,389.95,721.45,779.90,451.95,836.15,903.90
Travel Insuranz,Classic,304,Days,304,Days,18,55,263.95,488.33,527.90,360.95,667.79,721.90,389.95,721.45,779.90,451.95,836.15,903.90
Travel Insuranz,Classic,305,Days,305,Days,18,55,263.95,488.33,527.90,360.95,667.79,721.90,389.95,721.45,779.90,451.95,836.15,903.90
Travel Insuranz,Classic,306,Days,306,Days,18,55,263.95,488.33,527.90,360.95,667.79,721.90,389.95,721.45,779.90,451.95,836.15,903.90
Travel Insuranz,Classic,307,Days,307,Days,18,55,263.95,488.33,527.90,360.95,667.79,721.90,389.95,721.45,779.90,451.95,836.15,903.90
Travel Insuranz,Classic,308,Days,308,Days,18,55,263.95,488.33,527.90,360.95,667.79,721.90,389.95,721.45,779.90,451.95,836.15,903.90
Travel Insuranz,Classic,309,Days,309,Days,18,55,263.95,488.33,527.90,360.95,667.79,721.90,389.95,721.45,779.90,451.95,836.15,903.90
Travel Insuranz,Classic,310,Days,310,Days,18,55,268.95,497.58,537.90,367.95,680.74,735.90,396.95,734.40,793.90,459.95,850.95,919.90
Travel Insuranz,Classic,311,Days,311,Days,18,55,268.95,497.58,537.90,367.95,680.74,735.90,396.95,734.40,793.90,459.95,850.95,919.90
Travel Insuranz,Classic,312,Days,312,Days,18,55,268.95,497.58,537.90,367.95,680.74,735.90,396.95,734.40,793.90,459.95,850.95,919.90
Travel Insuranz,Classic,313,Days,313,Days,18,55,268.95,497.58,537.90,367.95,680.74,735.90,396.95,734.40,793.90,459.95,850.95,919.90
Travel Insuranz,Classic,314,Days,314,Days,18,55,268.95,497.58,537.90,367.95,680.74,735.90,396.95,734.40,793.90,459.95,850.95,919.90
Travel Insuranz,Classic,315,Days,315,Days,18,55,268.95,497.58,537.90,367.95,680.74,735.90,396.95,734.40,793.90,459.95,850.95,919.90
Travel Insuranz,Classic,316,Days,316,Days,18,55,268.95,497.58,537.90,367.95,680.74,735.90,396.95,734.40,793.90,459.95,850.95,919.90
Travel Insuranz,Classic,317,Days,317,Days,18,55,273.95,506.83,547.90,373.95,691.84,747.90,403.95,747.35,807.90,467.95,865.75,935.90
Travel Insuranz,Classic,318,Days,318,Days,18,55,273.95,506.83,547.90,373.95,691.84,747.90,403.95,747.35,807.90,467.95,865.75,935.90
Travel Insuranz,Classic,319,Days,319,Days,18,55,273.95,506.83,547.90,373.95,691.84,747.90,403.95,747.35,807.90,467.95,865.75,935.90
Travel Insuranz,Classic,320,Days,320,Days,18,55,273.95,506.83,547.90,373.95,691.84,747.90,403.95,747.35,807.90,467.95,865.75,935.90
Travel Insuranz,Classic,321,Days,321,Days,18,55,273.95,506.83,547.90,373.95,691.84,747.90,403.95,747.35,807.90,467.95,865.75,935.90
Travel Insuranz,Classic,322,Days,322,Days,18,55,273.95,506.83,547.90,373.95,691.84,747.90,403.95,747.35,807.90,467.95,865.75,935.90
Travel Insuranz,Classic,323,Days,323,Days,18,55,273.95,506.83,547.90,373.95,691.84,747.90,403.95,747.35,807.90,467.95,865.75,935.90
Travel Insuranz,Classic,324,Days,324,Days,18,55,278.95,516.09,557.90,380.95,704.80,761.90,410.95,760.30,821.90,476.95,882.41,953.90
Travel Insuranz,Classic,325,Days,325,Days,18,55,278.95,516.09,557.90,380.95,704.80,761.90,410.95,760.30,821.90,476.95,882.41,953.90
Travel Insuranz,Classic,326,Days,326,Days,18,55,278.95,516.09,557.90,380.95,704.80,761.90,410.95,760.30,821.90,476.95,882.41,953.90
Travel Insuranz,Classic,327,Days,327,Days,18,55,278.95,516.09,557.90,380.95,704.80,761.90,410.95,760.30,821.90,476.95,882.41,953.90
Travel Insuranz,Classic,328,Days,328,Days,18,55,278.95,516.09,557.90,380.95,704.80,761.90,410.95,760.30,821.90,476.95,882.41,953.90
Travel Insuranz,Classic,329,Days,329,Days,18,55,278.95,516.09,557.90,380.95,704.80,761.90,410.95,760.30,821.90,476.95,882.41,953.90
Travel Insuranz,Classic,330,Days,330,Days,18,55,278.95,516.09,557.90,380.95,704.80,761.90,410.95,760.30,821.90,476.95,882.41,953.90
Travel Insuranz,Classic,331,Days,331,Days,18,55,282.95,523.49,565.90,386.95,715.90,773.90,417.95,773.25,835.90,484.95,897.21,969.90
Travel Insuranz,Classic,332,Days,332,Days,18,55,282.95,523.49,565.90,386.95,715.90,773.90,417.95,773.25,835.90,484.95,897.21,969.90
Travel Insuranz,Classic,333,Days,333,Days,18,55,282.95,523.49,565.90,386.95,715.90,773.90,417.95,773.25,835.90,484.95,897.21,969.90
Travel Insuranz,Classic,334,Days,334,Days,18,55,282.95,523.49,565.90,386.95,715.90,773.90,417.95,773.25,835.90,484.95,897.21,969.90
Travel Insuranz,Classic,335,Days,335,Days,18,55,282.95,523.49,565.90,386.95,715.90,773.90,417.95,773.25,835.90,484.95,897.21,969.90
Travel Insuranz,Classic,336,Days,336,Days,18,55,282.95,523.49,565.90,386.95,715.90,773.90,417.95,773.25,835.90,484.95,897.21,969.90
Travel Insuranz,Classic,337,Days,337,Days,18,55,282.95,523.49,565.90,386.95,715.90,773.90,417.95,773.25,835.90,484.95,897.21,969.90
Travel Insuranz,Classic,338,Days,338,Days,18,55,287.95,532.74,575.90,399.95,739.95,799.90,425.95,788.05,851.90,499.95,924.96,999.90
Travel Insuranz,Classic,339,Days,339,Days,18,55,287.95,532.74,575.90,399.95,739.95,799.90,425.95,788.05,851.90,499.95,924.96,999.90
Travel Insuranz,Classic,340,Days,340,Days,18,55,287.95,532.74,575.90,399.95,739.95,799.90,425.95,788.05,851.90,499.95,924.96,999.90
Travel Insuranz,Classic,341,Days,341,Days,18,55,287.95,532.74,575.90,399.95,739.95,799.90,425.95,788.05,851.90,499.95,924.96,999.90
