POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE DAYS,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,,,REGION 7,,,REGION 7,
Easy Travel Insurance,International Comprehensive $0 Excess,120,Days,154,Days,70,74,1851.5,3703,3703,1631,3262,3262,1168.3,2336.6,2336.6,1092,2184,2184,1211,2422,2422,1061.9,2123.8,2123.8,919.1,1838.2,1838.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,155,Days,182,Days,70,74,2059.4,4118.8,4118.8,1897,3794,3794,1301.3,2602.6,2602.6,1239,2478,2478,1457.4,2914.8,2914.8,1183.7,2367.4,2367.4,1047.2,2094.4,2094.4,,,
Easy Travel Insurance,International Comprehensive $0 Excess,183,Days,213,Days,70,74,,,,,,,,,,,,,,,,,,,1107.4,2214.8,2214.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,214,Days,243,Days,70,74,,,,,,,,,,,,,,,,,,,1315.3,2630.6,2630.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,244,Days,274,Days,70,74,,,,,,,,,,,,,,,,,,,1419.6,2839.2,2839.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,275,Days,304,Days,70,74,,,,,,,,,,,,,,,,,,,1523.2,3046.4,3046.4,,,
Easy Travel Insurance,International Comprehensive $0 Excess,305,Days,334,Days,70,74,,,,,,,,,,,,,,,,,,,1679.3,3358.6,3358.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,335,Days,365,Days,70,74,,,,,,,,,,,,,,,,,,,1887.2,3774.4,3774.4,,,
Easy Travel Insurance,International Comprehensive $0 Excess,1,Days,5,Days,75,79,386.4,772.8,772.8,372.4,744.8,744.8,268.1,536.2,536.2,298.2,596.4,596.4,260.4,520.8,520.8,241.5,483,483,195.3,390.6,390.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,6,Days,8,Days,75,79,476,952,952,434,868,868,301.7,603.4,603.4,311.5,623,623,279.3,558.6,558.6,268.1,536.2,536.2,250.6,501.2,501.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,9,Days,11,Days,75,79,649.6,1299.2,1299.2,514.5,1029,1029,353.5,707,707,352.1,704.2,704.2,326.2,652.4,652.4,312.9,625.8,625.8,253.4,506.8,506.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,12,Days,14,Days,75,79,654.5,1309,1309,579.6,1159.2,1159.2,398.3,796.6,796.6,382.9,765.8,765.8,363.3,726.6,726.6,338.8,677.6,677.6,266.7,533.4,533.4,,,
Easy Travel Insurance,International Comprehensive $0 Excess,15,Days,17,Days,75,79,658.7,1317.4,1317.4,586.6,1173.2,1173.2,400.4,800.8,800.8,385.7,771.4,771.4,382.9,765.8,765.8,350,700,700,297.5,595,595,,,
Easy Travel Insurance,International Comprehensive $0 Excess,18,Days,20,Days,75,79,774.2,1548.4,1548.4,683.9,1367.8,1367.8,475.3,950.6,950.6,455.7,911.4,911.4,449.4,898.8,898.8,413.7,827.4,827.4,359.1,718.2,718.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,21,Days,23,Days,75,79,778.4,1556.8,1556.8,779.8,1559.6,1559.6,528.5,1057,1057,497.7,995.4,995.4,480.9,961.8,961.8,439.6,879.2,879.2,390.6,781.2,781.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,24,Days,26,Days,75,79,942.9,1885.8,1885.8,849.1,1698.2,1698.2,600.6,1201.2,1201.2,576.8,1153.6,1153.6,572.6,1145.2,1145.2,508.2,1016.4,1016.4,420,840,840,,,
Easy Travel Insurance,International Comprehensive $0 Excess,27,Days,29,Days,75,79,947.8,1895.6,1895.6,886.9,1773.8,1773.8,606.2,1212.4,1212.4,577.5,1155,1155,576.8,1153.6,1153.6,522.2,1044.4,1044.4,451.5,903,903,,,
Easy Travel Insurance,International Comprehensive $0 Excess,30,Days,32,Days,75,79,1129.1,2258.2,2258.2,1029.7,2059.4,2059.4,674.1,1348.2,1348.2,648.2,1296.4,1296.4,642.6,1285.2,1285.2,569.8,1139.6,1139.6,472.5,945,945,,,
Easy Travel Insurance,International Comprehensive $0 Excess,33,Days,35,Days,75,79,1137.5,2275,2275,1071.7,2143.4,2143.4,681.1,1362.2,1362.2,648.9,1297.8,1297.8,674.1,1348.2,1348.2,585.9,1171.8,1171.8,512.4,1024.8,1024.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,36,Days,38,Days,75,79,1140.3,2280.6,2280.6,1153.6,2307.2,2307.2,748.3,1496.6,1496.6,718.9,1437.8,1437.8,748.3,1496.6,1496.6,672.7,1345.4,1345.4,548.1,1096.2,1096.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,39,Days,42,Days,75,79,1323,2646,2646,1272.6,2545.2,2545.2,822.5,1645,1645,790.3,1580.6,1580.6,790.3,1580.6,1580.6,693.7,1387.4,1387.4,625.1,1250.2,1250.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,43,Days,45,Days,75,79,1345.4,2690.8,2690.8,1409.8,2819.6,2819.6,917.7,1835.4,1835.4,882,1764,1764,882,1764,1764,811.3,1622.6,1622.6,718.9,1437.8,1437.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,46,Days,49,Days,75,79,1495.9,2991.8,2991.8,1415.4,2830.8,2830.8,945.7,1891.4,1891.4,922.6,1845.2,1845.2,886.9,1773.8,1773.8,801.5,1603,1603,758.1,1516.2,1516.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,50,Days,56,Days,75,79,1648.5,3297,3297,1548.4,3096.8,3096.8,970.2,1940.4,1940.4,971.6,1943.2,1943.2,933.8,1867.6,1867.6,820.4,1640.8,1640.8,792.4,1584.8,1584.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,57,Days,63,Days,75,79,1712.9,3425.8,3425.8,1754.2,3508.4,3508.4,1180.9,2361.8,2361.8,1164.1,2328.2,2328.2,1074.5,2149,2149,981.4,1962.8,1962.8,806.4,1612.8,1612.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,64,Days,70,Days,75,79,1882.3,3764.6,3764.6,1843.1,3686.2,3686.2,1287.3,2574.6,2574.6,1222.2,2444.4,2444.4,1173.9,2347.8,2347.8,1029.7,2059.4,2059.4,915.6,1831.2,1831.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,71,Days,91,Days,75,79,2027.9,4055.8,4055.8,2134.3,4268.6,4268.6,1394.4,2788.8,2788.8,1319.5,2639,2639,1267,2534,2534,1110.9,2221.8,2221.8,984.9,1969.8,1969.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,92,Days,119,Days,75,79,2173.5,4347,4347,2294.6,4589.2,4589.2,1496.6,2993.2,2993.2,1416.1,2832.2,2832.2,1413.3,2826.6,2826.6,1304.1,2608.2,2608.2,1054.2,2108.4,2108.4,,,
Easy Travel Insurance,International Comprehensive $0 Excess,120,Days,154,Days,75,79,2996,5992,5992,2857.4,5714.8,5714.8,1740.9,3481.8,3481.8,1649.2,3298.4,3298.4,1645.7,3291.4,3291.4,1517.6,3035.2,3035.2,1220.8,2441.6,2441.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,155,Days,182,Days,75,79,3075.1,6150.2,6150.2,3097.5,6195,6195,2025.8,4051.6,4051.6,1917.3,3834.6,3834.6,1910.3,3820.6,3820.6,1695.4,3390.8,3390.8,1502.9,3005.8,3005.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,183,Days,213,Days,75,79,,,,,,,,,,,,,,,,,,,1588.3,3176.6,3176.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,214,Days,243,Days,75,79,,,,,,,,,,,,,,,,,,,1896.3,3792.6,3792.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,244,Days,274,Days,75,79,,,,,,,,,,,,,,,,,,,2050.3,4100.6,4100.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,275,Days,304,Days,75,79,,,,,,,,,,,,,,,,,,,2204.3,4408.6,4408.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,305,Days,334,Days,75,79,,,,,,,,,,,,,,,,,,,2435.3,4870.6,4870.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,335,Days,365,Days,75,79,,,,,,,,,,,,,,,,,,,2743.3,5486.6,5486.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,1,Days,5,Days,80,150,568.4,1136.8,1136.8,669.9,1339.8,1339.8,471.8,943.6,943.6,420.7,841.4,841.4,457.1,914.2,914.2,420.7,841.4,841.4,321.3,642.6,642.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,6,Days,8,Days,80,150,705.6,1411.2,1411.2,727.3,1454.6,1454.6,536.2,1072.4,1072.4,471.8,943.6,943.6,513.1,1026.2,1026.2,471.8,943.6,943.6,417.9,835.8,835.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,9,Days,11,Days,80,150,935.9,1871.8,1871.8,831.6,1663.2,1663.2,634.2,1268.4,1268.4,557.2,1114.4,1114.4,606.2,1212.4,1212.4,557.2,1114.4,1114.4,472.5,945,945,,,
Easy Travel Insurance,International Comprehensive $0 Excess,12,Days,14,Days,80,150,939.4,1878.8,1878.8,906.5,1813,1813,695.8,1391.6,1391.6,626.5,1253,1253,671.3,1342.6,1342.6,626.5,1253,1253,518,1036,1036,,,
Easy Travel Insurance,International Comprehensive $0 Excess,15,Days,17,Days,80,150,989.1,1978.2,1978.2,993.3,1986.6,1986.6,738.5,1477,1477,634.2,1268.4,1268.4,707,1414,1414,634.2,1268.4,1268.4,579.6,1159.2,1159.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,18,Days,20,Days,80,150,1161.3,2322.6,2322.6,1159.2,2318.4,2318.4,844.9,1689.8,1689.8,743.4,1486.8,1486.8,809.2,1618.4,1618.4,743.4,1486.8,1486.8,702.1,1404.2,1404.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,21,Days,23,Days,80,150,1166.2,2332.4,2332.4,1271.2,2542.4,2542.4,960.4,1920.8,1920.8,798.7,1597.4,1597.4,848.4,1696.8,1696.8,777,1554,1554,751.8,1503.6,1503.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,24,Days,26,Days,80,150,1421.7,2843.4,2843.4,1415.4,2830.8,2830.8,1094.1,2188.2,2188.2,961.1,1922.2,1922.2,987.7,1975.4,1975.4,935.2,1870.4,1870.4,846.3,1692.6,1692.6,,,
Easy Travel Insurance,International Comprehensive $0 Excess,27,Days,29,Days,80,150,1428.7,2857.4,2857.4,1513.4,3026.8,3026.8,1096.2,2192.4,2192.4,964.6,1929.2,1929.2,990.5,1981,1981,964.6,1929.2,1929.2,914.9,1829.8,1829.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,30,Days,32,Days,80,150,1714.3,3428.6,3428.6,1626.8,3253.6,3253.6,1232.7,2465.4,2465.4,1134.7,2269.4,2269.4,1115.1,2230.2,2230.2,1036,2072,2072,961.1,1922.2,1922.2,,,
Easy Travel Insurance,International Comprehensive $0 Excess,33,Days,35,Days,80,150,1723.4,3446.8,3446.8,1632.4,3264.8,3264.8,1236.9,2473.8,2473.8,1137.5,2275,2275,1117.9,2235.8,2235.8,1038.8,2077.6,2077.6,991.9,1983.8,1983.8,,,
Easy Travel Insurance,International Comprehensive $0 Excess,36,Days,38,Days,80,150,1726.9,3453.8,3453.8,1824.2,3648.4,3648.4,1377.6,2755.2,2755.2,1267,2534,2534,1244.6,2489.2,2489.2,1156.4,2312.8,2312.8,1001,2002,2002,,,
Easy Travel Insurance,International Comprehensive $0 Excess,39,Days,42,Days,80,150,2014.6,4029.2,4029.2,2016,4032,4032,1518.3,3036.6,3036.6,1396.5,2793,2793,1372,2744,2744,1274,2548,2548,1005.2,2010.4,2010.4,,,
Easy Travel Insurance,International Comprehensive $0 Excess,43,Days,45,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,46,Days,49,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,50,Days,56,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,57,Days,63,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,64,Days,70,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,71,Days,91,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,92,Days,119,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,120,Days,154,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,155,Days,182,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,183,Days,213,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,214,Days,243,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,244,Days,274,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,275,Days,304,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,305,Days,334,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,International Comprehensive $0 Excess,335,Days,365,Days,80,150,,,,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,Australian Comprehensive,1,Days,5,Days,0,69,,,,,,,,,,,,,,,,,,,,,,65.8,,
Easy Travel Insurance,Australian Comprehensive,6,Days,9,Days,0,69,,,,,,,,,,,,,,,,,,,,,,74.2,,
Easy Travel Insurance,Australian Comprehensive,10,Days,12,Days,0,69,,,,,,,,,,,,,,,,,,,,,,88.2,,
Easy Travel Insurance,Australian Comprehensive,13,Days,16,Days,0,69,,,,,,,,,,,,,,,,,,,,,,94.5,,
Easy Travel Insurance,Australian Comprehensive,17,Days,23,Days,0,69,,,,,,,,,,,,,,,,,,,,,,107.1,,
Easy Travel Insurance,Australian Comprehensive,24,Days,28,Days,0,69,,,,,,,,,,,,,,,,,,,,,,121.1,,
Easy Travel Insurance,Australian Comprehensive,29,Days,35,Days,0,69,,,,,,,,,,,,,,,,,,,,,,138.6,,
Easy Travel Insurance,Australian Comprehensive,36,Days,42,Days,0,69,,,,,,,,,,,,,,,,,,,,,,154,,
Easy Travel Insurance,Australian Comprehensive,43,Days,49,Days,0,69,,,,,,,,,,,,,,,,,,,,,,174.3,,
Easy Travel Insurance,Australian Comprehensive,50,Days,56,Days,0,69,,,,,,,,,,,,,,,,,,,,,,189.7,,
Easy Travel Insurance,Australian Comprehensive,57,Days,63,Days,0,69,,,,,,,,,,,,,,,,,,,,,,207.2,,
Easy Travel Insurance,Australian Comprehensive,64,Days,70,Days,0,69,,,,,,,,,,,,,,,,,,,,,,222.6,,
Easy Travel Insurance,Australian Comprehensive,71,Days,91,Days,0,69,,,,,,,,,,,,,,,,,,,,,,258.3,,
Easy Travel Insurance,Australian Comprehensive,92,Days,122,Days,0,69,,,,,,,,,,,,,,,,,,,,,,357,,
Easy Travel Insurance,Australian Comprehensive,123,Days,152,Days,0,69,,,,,,,,,,,,,,,,,,,,,,466.9,,
Easy Travel Insurance,Australian Comprehensive,153,Days,182,Days,0,69,,,,,,,,,,,,,,,,,,,,,,578.2,,
Easy Travel Insurance,Australian Comprehensive,183,Days,213,Days,0,69,,,,,,,,,,,,,,,,,,,,,,688.1,,
Easy Travel Insurance,Australian Comprehensive,214,Days,243,Days,0,69,,,,,,,,,,,,,,,,,,,,,,798,,
Easy Travel Insurance,Australian Comprehensive,244,Days,274,Days,0,69,,,,,,,,,,,,,,,,,,,,,,909.3,,
Easy Travel Insurance,Australian Comprehensive,275,Days,304,Days,0,69,,,,,,,,,,,,,,,,,,,,,,1019.9,,
Easy Travel Insurance,Australian Comprehensive,305,Days,334,Days,0,69,,,,,,,,,,,,,,,,,,,,,,1131.2,,
Easy Travel Insurance,Australian Comprehensive,335,Days,365,Days,0,69,,,,,,,,,,,,,,,,,,,,,,1241.1,,
Easy Travel Insurance,Australian Comprehensive,1,Days,5,Days,70,150,,,,,,,,,,,,,,,,,,,,,,121.1,,
Easy Travel Insurance,Australian Comprehensive,6,Days,9,Days,70,150,,,,,,,,,,,,,,,,,,,,,,141.4,,
Easy Travel Insurance,Australian Comprehensive,10,Days,12,Days,70,150,,,,,,,,,,,,,,,,,,,,,,156.8,,
Easy Travel Insurance,Australian Comprehensive,13,Days,16,Days,70,150,,,,,,,,,,,,,,,,,,,,,,177.1,,
Easy Travel Insurance,Australian Comprehensive,17,Days,23,Days,70,150,,,,,,,,,,,,,,,,,,,,,,197.4,,
Easy Travel Insurance,Australian Comprehensive,24,Days,28,Days,70,150,,,,,,,,,,,,,,,,,,,,,,208.6,,
Easy Travel Insurance,Australian Comprehensive,29,Days,35,Days,70,150,,,,,,,,,,,,,,,,,,,,,,231,,
Easy Travel Insurance,Australian Comprehensive,36,Days,42,Days,70,150,,,,,,,,,,,,,,,,,,,,,,237.3,,
Easy Travel Insurance,Australian Comprehensive,43,Days,49,Days,70,150,,,,,,,,,,,,,,,,,,,,,,265.3,,
Easy Travel Insurance,Australian Comprehensive,50,Days,56,Days,70,150,,,,,,,,,,,,,,,,,,,,,,284.2,,
Easy Travel Insurance,Australian Comprehensive,57,Days,63,Days,70,150,,,,,,,,,,,,,,,,,,,,,,317.1,,
Easy Travel Insurance,Australian Comprehensive,64,Days,70,Days,70,150,,,,,,,,,,,,,,,,,,,,,,340.2,,
Easy Travel Insurance,Australian Comprehensive,71,Days,91,Days,70,150,,,,,,,,,,,,,,,,,,,,,,394.1,,
Easy Travel Insurance,Australian Comprehensive,92,Days,122,Days,70,150,,,,,,,,,,,,,,,,,,,,,,618.1,,
Easy Travel Insurance,Australian Comprehensive,123,Days,152,Days,70,150,,,,,,,,,,,,,,,,,,,,,,837.9,,
Easy Travel Insurance,Australian Comprehensive,153,Days,182,Days,70,150,,,,,,,,,,,,,,,,,,,,,,1059.8,,
Easy Travel Insurance,Australian Comprehensive,183,Days,213,Days,70,150,,,,,,,,,,,,,,,,,,,,,,1279.6,,
Easy Travel Insurance,Australian Comprehensive,214,Days,243,Days,70,150,,,,,,,,,,,,,,,,,,,,,,1500.8,,
Easy Travel Insurance,Australian Comprehensive,244,Days,274,Days,70,150,,,,,,,,,,,,,,,,,,,,,,1720.6,,
Easy Travel Insurance,Australian Comprehensive,275,Days,304,Days,70,150,,,,,,,,,,,,,,,,,,,,,,1940.4,,
Easy Travel Insurance,Australian Comprehensive,305,Days,334,Days,70,150,,,,,,,,,,,,,,,,,,,,,,2162.3,,
Easy Travel Insurance,Australian Comprehensive,335,Days,365,Days,70,150,,,,,,,,,,,,,,,,,,,,,,2382.1,,
Easy Travel Insurance,Australian Cancellation $1000 Cover,1,Days,365,Days,0,150,,,,,,,,,,,,,,,,,,,,,,35.7,,
Easy Travel Insurance,Australian Cancellation $3000 Cover,1,Days,365,Days,0,150,,,,,,,,,,,,,,,,,,,,,,47.6,,
Easy Travel Insurance,Annual Multi Trip $200 Excess (60 days per trip) Including USA ,1,Days,365,Days,0,49,363.35,726.7,726.7,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,Annual Multi Trip $200 Excess (60 days per trip) Including USA ,1,Days,365,Days,50,59,463.45,926.9,926.9,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,Annual Multi Trip $200 Excess (60 days per trip) Including USA ,1,Days,365,Days,60,69,590.85,1181.7,1181.7,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,Annual Multi Trip $200 Excess (60 days per trip) Excluding USA ,1,Days,365,Days,0,49,,,,219.05,438.1,438.1,219.05,438.1,438.1,219.05,438.1,438.1,219.05,438.1,438.1,219.05,438.1,438.1,219.05,438.1,438.1,219.05,438.1,438.1
Easy Travel Insurance,Annual Multi Trip $200 Excess (60 days per trip) Excluding USA ,1,Days,365,Days,50,59,,,,278.85,557.7,557.7,278.85,557.7,557.7,278.85,557.7,557.7,278.85,557.7,557.7,278.85,557.7,557.7,278.85,557.7,557.7,278.85,557.7,557.7
Easy Travel Insurance,Annual Multi Trip $200 Excess (60 days per trip) Excluding USA ,1,Days,365,Days,60,69,,,,328.25,656.5,656.5,328.25,656.5,656.5,328.25,656.5,656.5,328.25,656.5,656.5,328.25,656.5,656.5,328.25,656.5,656.5,328.25,656.5,656.5
Easy Travel Insurance,Annual Multi Trip $0 Excess (60 days per trip) Including USA ,1,Days,365,Days,0,49,481.65,963.3,963.3,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,Annual Multi Trip $0 Excess (60 days per trip) Including USA ,1,Days,365,Days,50,59,615.55,1231.1,1231.1,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,Annual Multi Trip $0 Excess (60 days per trip) Including USA ,1,Days,365,Days,60,69,787.8,1575.6,1575.6,,,,,,,,,,,,,,,,,,,,,
Easy Travel Insurance,Annual Multi Trip $0 Excess (60 days per trip) Excluding USA ,1,Days,365,Days,0,49,,,,284.7,569.4,569.4,284.7,569.4,569.4,284.7,569.4,569.4,284.7,569.4,569.4,284.7,569.4,569.4,284.7,569.4,569.4,284.7,569.4,569.4
Easy Travel Insurance,Annual Multi Trip $0 Excess (60 days per trip) Excluding USA ,1,Days,365,Days,50,59,,,,369.2,738.4,738.4,369.2,738.4,738.4,369.2,738.4,738.4,369.2,738.4,738.4,369.2,738.4,738.4,369.2,738.4,738.4,369.2,738.4,738.4
Easy Travel Insurance,Annual Multi Trip $0 Excess (60 days per trip) Excluding USA ,1,Days,365,Days,60,69,,,,434.85,869.7,869.7,434.85,869.7,869.7,434.85,869.7,869.7,434.85,869.7,869.7,434.85,869.7,869.7,434.85,869.7,869.7,434.85,869.7,869.7
